4,1,0,0,0,0,   //城番号
5500,275000,1,1,3,15,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
2,0,50,100,200,100,1,8,0,1800,
286,5,100,600,600,100,1,8,0,150,
116,0,150,200,300,100,1,8,0,100,
48,0,300,150,300,100,1,8,0,400,
554,0,400,300,400,100,1,8,0,200,
186,2,500,400,400,100,1,8,0,750,
46,1,500,300,300,100,1,8,0,100,
439,1,1200,200,250,100,8,8,1,300,
23,0,13500,13500,13500,100,9,9,0,300,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
