-1,0,0,0,0,0,
4000,210000,1,1,180,12,0,0,0,0,
290,0,50,500,600,100,1,4,0,250,
17,0,100,450,500,100,5,9,0,2400,
17,3,200,800,825,100,5,9,0,2400,
17,3,225,800,825,100,5,9,0,2400,
362,0,450,900,1800,100,5,9,0,100,
17,3,600,800,825,100,5,9,0,2400,
17,3,610,800,825,100,5,9,0,2400,
17,3,620,800,825,100,5,9,0,2400,
17,3,630,800,825,100,5,9,0,2400,
17,15,0,50,100,99,5,9,0,2400,
362,5,0,200,300,99,5,9,0,100,
363,3,0,300,400,99,1,5,0,100,
291,2,1,300,350,99,1,5,0,250,
365,1,0,1,1,99,0,0,1,100,
23,0,13500,13500,13500,100,9,9,0,100,
0,0,0,0,0,0,0,9,0,0,
0,0,0,0,0,0,0,9,0,0,
