136,1,0,0,0,0,   //城番号
6200,840000,1,1,1,20,0,0,0,0,	//幅,,城体力,,生産最低F,生産最高F,,背景種類,,出現最大数,以後未使用
148,0,150,100,200,100,8,9,0,230,
512,1,400,1,1,100,0,0,1,7250,0,1980,
39,3,450,580,680,100,1,9,0,1050,
45,1,600,1,1,100,1,1,0,230,
470,2,600,680,740,100,9,9,0,130,
45,1,2600,1,1,100,1,1,0,230,
39,3,3000,580,680,100,1,9,0,1050,
470,2,3200,680,740,100,9,9,0,130,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,

//敵は１ステージ最大１０種類
