1,1,0,0,0,0,   //城番号
5200,200000,1,1,16,50,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
4,0,50,30,50,100,2,2,0,1180,
148,0,75,50,70,100,4,4,0,155,
148,0,500,100,150,100,4,4,0,155,
148,0,800,100,150,100,4,4,0,155,
556,0,100,70,100,100,3,3,0,155,
556,0,800,150,200,100,3,3,0,155,
556,0,1200,150,200,100,3,3,0,155,
64,4,300,300,300,100,4,4,0,420,
64,3,612,312,312,100,4,4,0,420,
64,2,924,312,312,100,4,4,0,420,
64,1,1236,312,312,100,4,4,0,420,
64,1,500,300,300,99,3,3,0,420,
64,1,500,300,300,99,2,2,0,420,
64,1,500,300,300,99,4,4,0,420,
23,0,13500,13500,13500,100,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
